StartTime: 2022-07-07 22:45:12.441
address	Time(s)	ChipTime
0x50	 22:45:46.362	 2021-07-11 01:34:06.266
0x50	 22:45:46.363	 2021-07-11 01:34:06.270
0x50	 22:45:46.370	 2021-07-11 01:34:06.274
0x50	 22:45:46.376	 2021-07-11 01:34:06.278
0x50	 22:45:46.376	 2021-07-11 01:34:06.282
0x50	 22:45:46.382	 2021-07-11 01:34:06.286
0x50	 22:45:46.386	 2021-07-11 01:34:06.290
0x50	 22:45:46.390	 2021-07-11 01:34:06.294
0x50	 22:45:46.394	 2021-07-11 01:34:06.298
0x50	 22:45:46.395	 2021-07-11 01:34:06.302
0x50	 22:45:46.402	 2021-07-11 01:34:06.306
0x50	 22:45:46.406	 2021-07-11 01:34:06.310
0x50	 22:45:46.410	 2021-07-11 01:34:06.314
0x50	 22:45:46.438	 2021-07-11 01:34:06.318
0x50	 22:45:46.438	 2021-07-11 01:34:06.322
0x50	 22:45:46.438	 2021-07-11 01:34:06.326
0x50	 22:45:46.438	 2021-07-11 01:34:06.330
0x50	 22:45:46.438	 2021-07-11 01:34:06.334
0x50	 22:45:46.438	 2021-07-11 01:34:06.338
0x50	 22:45:46.438	 2021-07-11 01:34:06.342
0x50	 22:45:46.442	 2021-07-11 01:34:06.346
0x50	 22:45:46.446	 2021-07-11 01:34:06.350
0x50	 22:45:46.450	 2021-07-11 01:34:06.354
0x50	 22:45:46.454	 2021-07-11 01:34:06.358
0x50	 22:45:46.455	 2021-07-11 01:34:06.362
0x50	 22:45:46.462	 2021-07-11 01:34:06.366
0x50	 22:45:46.467	 2021-07-11 01:34:06.370
0x50	 22:45:46.470	 2021-07-11 01:34:06.374
0x50	 22:45:46.474	 2021-07-11 01:34:06.378
0x50	 22:45:46.475	 2021-07-11 01:34:06.382
0x50	 22:45:46.482	 2021-07-11 01:34:06.386
0x50	 22:45:46.483	 2021-07-11 01:34:06.390
0x50	 22:45:46.491	 2021-07-11 01:34:06.394
0x50	 22:45:46.494	 2021-07-11 01:34:06.398
0x50	 22:45:46.495	 2021-07-11 01:34:06.402
0x50	 22:45:46.502	 2021-07-11 01:34:06.406
0x50	 22:45:46.508	 2021-07-11 01:34:06.410
0x50	 22:45:46.510	 2021-07-11 01:34:06.414
0x50	 22:45:46.514	 2021-07-11 01:34:06.418
0x50	 22:45:46.515	 2021-07-11 01:34:06.422
0x50	 22:45:46.522	 2021-07-11 01:34:06.426
0x50	 22:45:46.526	 2021-07-11 01:34:06.430
0x50	 22:45:46.532	 2021-07-11 01:34:06.434
0x50	 22:45:46.535	 2021-07-11 01:34:06.438
0x50	 22:45:46.535	 2021-07-11 01:34:06.442
0x50	 22:45:46.542	 2021-07-11 01:34:06.446
0x50	 22:45:46.543	 2021-07-11 01:34:06.450
0x50	 22:45:46.550	 2021-07-11 01:34:06.454
0x50	 22:45:46.552	 2021-07-11 01:34:06.458
0x50	 22:45:46.556	 2021-07-11 01:34:06.462
0x50	 22:45:46.562	 2021-07-11 01:34:06.466
0x50	 22:45:46.566	 2021-07-11 01:34:06.470
0x50	 22:45:46.570	 2021-07-11 01:34:06.474
0x50	 22:45:46.574	 2021-07-11 01:34:06.478
0x50	 22:45:46.576	 2021-07-11 01:34:06.482
0x50	 22:45:46.582	 2021-07-11 01:34:06.486
0x50	 22:45:46.586	 2021-07-11 01:34:06.490
0x50	 22:45:46.590	 2021-07-11 01:34:06.494
0x50	 22:45:46.594	 2021-07-11 01:34:06.498
0x50	 22:45:46.596	 2021-07-11 01:34:06.502
0x50	 22:45:46.603	 2021-07-11 01:34:06.506
0x50	 22:45:46.603	 2021-07-11 01:34:06.510
0x50	 22:45:46.610	 2021-07-11 01:34:06.514
0x50	 22:45:46.611	 2021-07-11 01:34:06.518
0x50	 22:45:46.615	 2021-07-11 01:34:06.522
0x50	 22:45:46.642	 2021-07-11 01:34:06.526
0x50	 22:45:46.642	 2021-07-11 01:34:06.530
0x50	 22:45:46.642	 2021-07-11 01:34:06.534
0x50	 22:45:46.642	 2021-07-11 01:34:06.538
0x50	 22:45:46.642	 2021-07-11 01:34:06.542
0x50	 22:45:46.642	 2021-07-11 01:34:06.546
0x50	 22:45:46.646	 2021-07-11 01:34:06.550
0x50	 22:45:46.650	 2021-07-11 01:34:06.554
0x50	 22:45:46.654	 2021-07-11 01:34:06.558
0x50	 22:45:46.655	 2021-07-11 01:34:06.562
0x50	 22:45:46.662	 2021-07-11 01:34:06.566
0x50	 22:45:46.666	 2021-07-11 01:34:06.570
0x50	 22:45:46.670	 2021-07-11 01:34:06.574
0x50	 22:45:46.671	 2021-07-11 01:34:06.578
0x50	 22:45:46.675	 2021-07-11 01:34:06.582
0x50	 22:45:46.682	 2021-07-11 01:34:06.586
0x50	 22:45:46.686	 2021-07-11 01:34:06.590
0x50	 22:45:46.690	 2021-07-11 01:34:06.594
0x50	 22:45:46.694	 2021-07-11 01:34:06.598
0x50	 22:45:46.695	 2021-07-11 01:34:06.602
0x50	 22:45:46.702	 2021-07-11 01:34:06.606
0x50	 22:45:46.706	 2021-07-11 01:34:06.610
0x50	 22:45:46.707	 2021-07-11 01:34:06.614
0x50	 22:45:46.714	 2021-07-11 01:34:06.618
0x50	 22:45:46.715	 2021-07-11 01:34:06.622
0x50	 22:45:46.722	 2021-07-11 01:34:06.626
0x50	 22:45:46.727	 2021-07-11 01:34:06.630
0x50	 22:45:46.730	 2021-07-11 01:34:06.634
0x50	 22:45:46.737	 2021-07-11 01:34:06.638
0x50	 22:45:46.737	 2021-07-11 01:34:06.642
0x50	 22:45:46.742	 2021-07-11 01:34:06.646
0x50	 22:45:46.746	 2021-07-11 01:34:06.650
0x50	 22:45:46.749	 2021-07-11 01:34:06.654
0x50	 22:45:46.754	 2021-07-11 01:34:06.658
0x50	 22:45:46.755	 2021-07-11 01:34:06.662
0x50	 22:45:46.762	 2021-07-11 01:34:06.666
0x50	 22:45:46.766	 2021-07-11 01:34:06.670
0x50	 22:45:46.767	 2021-07-11 01:34:06.674
0x50	 22:45:46.774	 2021-07-11 01:34:06.678
0x50	 22:45:46.775	 2021-07-11 01:34:06.682
0x50	 22:45:46.782	 2021-07-11 01:34:06.686
0x50	 22:45:46.783	 2021-07-11 01:34:06.690
0x50	 22:45:46.790	 2021-07-11 01:34:06.694
0x50	 22:45:46.794	 2021-07-11 01:34:06.698
0x50	 22:45:46.795	 2021-07-11 01:34:06.702
0x50	 22:45:46.802	 2021-07-11 01:34:06.706
0x50	 22:45:46.806	 2021-07-11 01:34:06.710
0x50	 22:45:46.809	 2021-07-11 01:34:06.714
0x50	 22:45:46.813	 2021-07-11 01:34:06.718
0x50	 22:45:46.815	 2021-07-11 01:34:06.722
0x50	 22:45:46.843	 2021-07-11 01:34:06.726
0x50	 22:45:46.843	 2021-07-11 01:34:06.730
0x50	 22:45:46.843	 2021-07-11 01:34:06.734
0x50	 22:45:46.843	 2021-07-11 01:34:06.738
0x50	 22:45:46.843	 2021-07-11 01:34:06.742
0x50	 22:45:46.843	 2021-07-11 01:34:06.746
0x50	 22:45:46.843	 2021-07-11 01:34:06.750
0x50	 22:45:46.849	 2021-07-11 01:34:06.754
0x50	 22:45:46.850	 2021-07-11 01:34:06.758
0x50	 22:45:46.854	 2021-07-11 01:34:06.762
0x50	 22:45:46.861	 2021-07-11 01:34:06.766
0x50	 22:45:46.867	 2021-07-11 01:34:06.770
0x50	 22:45:46.868	 2021-07-11 01:34:06.774
0x50	 22:45:46.872	 2021-07-11 01:34:06.778
0x50	 22:45:46.874	 2021-07-11 01:34:06.782
0x50	 22:45:46.881	 2021-07-11 01:34:06.786
0x50	 22:45:46.885	 2021-07-11 01:34:06.790
0x50	 22:45:46.888	 2021-07-11 01:34:06.794
0x50	 22:45:46.892	 2021-07-11 01:34:06.798
0x50	 22:45:46.894	 2021-07-11 01:34:06.802
0x50	 22:45:46.901	 2021-07-11 01:34:06.806
0x50	 22:45:46.902	 2021-07-11 01:34:06.810
0x50	 22:45:46.909	 2021-07-11 01:34:06.814
0x50	 22:45:46.910	 2021-07-11 01:34:06.818
0x50	 22:45:46.914	 2021-07-11 01:34:06.822
0x50	 22:45:46.921	 2021-07-11 01:34:06.826
0x50	 22:45:46.925	 2021-07-11 01:34:06.830
0x50	 22:45:46.928	 2021-07-11 01:34:06.834
0x50	 22:45:46.932	 2021-07-11 01:34:06.838
0x50	 22:45:46.934	 2021-07-11 01:34:06.842
0x50	 22:45:46.941	 2021-07-11 01:34:06.846
0x50	 22:45:46.945	 2021-07-11 01:34:06.850
0x50	 22:45:46.949	 2021-07-11 01:34:06.854
0x50	 22:45:46.953	 2021-07-11 01:34:06.858
0x50	 22:45:46.955	 2021-07-11 01:34:06.862
0x50	 22:45:46.961	 2021-07-11 01:34:06.866
0x50	 22:45:46.963	 2021-07-11 01:34:06.870
0x50	 22:45:46.969	 2021-07-11 01:34:06.874
0x50	 22:45:46.971	 2021-07-11 01:34:06.878
0x50	 22:45:46.974	 2021-07-11 01:34:06.882
0x50	 22:45:46.981	 2021-07-11 01:34:06.886
0x50	 22:45:46.986	 2021-07-11 01:34:06.890
0x50	 22:45:46.989	 2021-07-11 01:34:06.894
0x50	 22:45:46.993	 2021-07-11 01:34:06.898
0x50	 22:45:46.995	 2021-07-11 01:34:06.902
0x50	 22:45:47.003	 2021-07-11 01:34:06.906
0x50	 22:45:47.004	 2021-07-11 01:34:06.910
0x50	 22:45:47.008	 2021-07-11 01:34:06.914
0x50	 22:45:47.012	 2021-07-11 01:34:06.918
0x50	 22:45:47.014	 2021-07-11 01:34:06.922
0x50	 22:45:47.020	 2021-07-11 01:34:06.926
0x50	 22:45:47.047	 2021-07-11 01:34:06.930
0x50	 22:45:47.047	 2021-07-11 01:34:06.934
0x50	 22:45:47.047	 2021-07-11 01:34:06.938
0x50	 22:45:47.047	 2021-07-11 01:34:06.942
0x50	 22:45:47.047	 2021-07-11 01:34:06.946
0x50	 22:45:47.047	 2021-07-11 01:34:06.950
0x50	 22:45:47.048	 2021-07-11 01:34:06.954
0x50	 22:45:47.052	 2021-07-11 01:34:06.958
0x50	 22:45:47.054	 2021-07-11 01:34:06.962
0x50	 22:45:47.060	 2021-07-11 01:34:06.966
0x50	 22:45:47.064	 2021-07-11 01:34:06.970
0x50	 22:45:47.068	 2021-07-11 01:34:06.974
0x50	 22:45:47.072	 2021-07-11 01:34:06.978
0x50	 22:45:47.074	 2021-07-11 01:34:06.982
0x50	 22:45:47.080	 2021-07-11 01:34:06.986
0x50	 22:45:47.084	 2021-07-11 01:34:06.990
0x50	 22:45:47.088	 2021-07-11 01:34:06.994
0x50	 22:45:47.093	 2021-07-11 01:34:06.998
0x50	 22:45:47.094	 2021-07-11 01:34:07.002
0x50	 22:45:47.100	 2021-07-11 01:34:07.006
0x50	 22:45:47.104	 2021-07-11 01:34:07.010
0x50	 22:45:47.108	 2021-07-11 01:34:07.014
0x50	 22:45:47.112	 2021-07-11 01:34:07.018
0x50	 22:45:47.114	 2021-07-11 01:34:07.022
0x50	 22:45:47.120	 2021-07-11 01:34:07.026
0x50	 22:45:47.124	 2021-07-11 01:34:07.030
0x50	 22:45:47.128	 2021-07-11 01:34:07.034
0x50	 22:45:47.133	 2021-07-11 01:34:07.038
0x50	 22:45:47.134	 2021-07-11 01:34:07.042
0x50	 22:45:47.140	 2021-07-11 01:34:07.046
0x50	 22:45:47.144	 2021-07-11 01:34:07.050
0x50	 22:45:47.148	 2021-07-11 01:34:07.054
0x50	 22:45:47.149	 2021-07-11 01:34:07.058
0x50	 22:45:47.154	 2021-07-11 01:34:07.062
0x50	 22:45:47.160	 2021-07-11 01:34:07.066
0x50	 22:45:47.165	 2021-07-11 01:34:07.070
0x50	 22:45:47.168	 2021-07-11 01:34:07.074
0x50	 22:45:47.172	 2021-07-11 01:34:07.078
0x50	 22:45:47.174	 2021-07-11 01:34:07.082
0x50	 22:45:47.180	 2021-07-11 01:34:07.086
0x50	 22:45:47.184	 2021-07-11 01:34:07.090
0x50	 22:45:47.188	 2021-07-11 01:34:07.094
0x50	 22:45:47.192	 2021-07-11 01:34:07.098
0x50	 22:45:47.195	 2021-07-11 01:34:07.102
0x50	 22:45:47.201	 2021-07-11 01:34:07.106
0x50	 22:45:47.204	 2021-07-11 01:34:07.110
0x50	 22:45:47.206	 2021-07-11 01:34:07.114
0x50	 22:45:47.212	 2021-07-11 01:34:07.118
0x50	 22:45:47.213	 2021-07-11 01:34:07.122
0x50	 22:45:47.220	 2021-07-11 01:34:07.126
0x50	 22:45:47.224	 2021-07-11 01:34:07.130
0x50	 22:45:47.251	 2021-07-11 01:34:07.134
0x50	 22:45:47.251	 2021-07-11 01:34:07.138
0x50	 22:45:47.251	 2021-07-11 01:34:07.142
0x50	 22:45:47.251	 2021-07-11 01:34:07.146
0x50	 22:45:47.251	 2021-07-11 01:34:07.150
0x50	 22:45:47.251	 2021-07-11 01:34:07.154
0x50	 22:45:47.252	 2021-07-11 01:34:07.158
0x50	 22:45:47.253	 2021-07-11 01:34:07.162
0x50	 22:45:47.260	 2021-07-11 01:34:07.166
0x50	 22:45:47.264	 2021-07-11 01:34:07.170
0x50	 22:45:47.268	 2021-07-11 01:34:07.174
0x50	 22:45:47.272	 2021-07-11 01:34:07.178
0x50	 22:45:47.273	 2021-07-11 01:34:07.182
0x50	 22:45:47.280	 2021-07-11 01:34:07.186
0x50	 22:45:47.281	 2021-07-11 01:34:07.190
0x50	 22:45:47.288	 2021-07-11 01:34:07.194
0x50	 22:45:47.292	 2021-07-11 01:34:07.198
0x50	 22:45:47.294	 2021-07-11 01:34:07.202
0x50	 22:45:47.300	 2021-07-11 01:34:07.206
0x50	 22:45:47.304	 2021-07-11 01:34:07.210
0x50	 22:45:47.308	 2021-07-11 01:34:07.214
0x50	 22:45:47.312	 2021-07-11 01:34:07.218
0x50	 22:45:47.314	 2021-07-11 01:34:07.222
0x50	 22:45:47.320	 2021-07-11 01:34:07.226
0x50	 22:45:47.324	 2021-07-11 01:34:07.230
0x50	 22:45:47.328	 2021-07-11 01:34:07.234
0x50	 22:45:47.332	 2021-07-11 01:34:07.238
0x50	 22:45:47.334	 2021-07-11 01:34:07.242
0x50	 22:45:47.340	 2021-07-11 01:34:07.246
0x50	 22:45:47.341	 2021-07-11 01:34:07.250
0x50	 22:45:47.348	 2021-07-11 01:34:07.254
0x50	 22:45:47.349	 2021-07-11 01:34:07.258
0x50	 22:45:47.355	 2021-07-11 01:34:07.262
0x50	 22:45:47.361	 2021-07-11 01:34:07.266
0x50	 22:45:47.364	 2021-07-11 01:34:07.270
0x50	 22:45:47.368	 2021-07-11 01:34:07.274
0x50	 22:45:47.373	 2021-07-11 01:34:07.278
0x50	 22:45:47.373	 2021-07-11 01:34:07.282
0x50	 22:45:47.380	 2021-07-11 01:34:07.286
0x50	 22:45:47.384	 2021-07-11 01:34:07.290
0x50	 22:45:47.388	 2021-07-11 01:34:07.294
0x50	 22:45:47.392	 2021-07-11 01:34:07.298
0x50	 22:45:47.394	 2021-07-11 01:34:07.302
0x50	 22:45:47.402	 2021-07-11 01:34:07.306
0x50	 22:45:47.405	 2021-07-11 01:34:07.310
0x50	 22:45:47.408	 2021-07-11 01:34:07.314
0x50	 22:45:47.409	 2021-07-11 01:34:07.318
0x50	 22:45:47.414	 2021-07-11 01:34:07.322
0x50	 22:45:47.420	 2021-07-11 01:34:07.326
0x50	 22:45:47.424	 2021-07-11 01:34:07.330
0x50	 22:45:47.428	 2021-07-11 01:34:07.334
0x50	 22:45:47.452	 2021-07-11 01:34:07.338
0x50	 22:45:47.452	 2021-07-11 01:34:07.342
0x50	 22:45:47.452	 2021-07-11 01:34:07.346
0x50	 22:45:47.453	 2021-07-11 01:34:07.350
0x50	 22:45:47.453	 2021-07-11 01:34:07.354
0x50	 22:45:47.453	 2021-07-11 01:34:07.358
0x50	 22:45:47.453	 2021-07-11 01:34:07.362
0x50	 22:45:47.460	 2021-07-11 01:34:07.366
0x50	 22:45:47.461	 2021-07-11 01:34:07.370
0x50	 22:45:47.468	 2021-07-11 01:34:07.374
0x50	 22:45:47.469	 2021-07-11 01:34:07.378
0x50	 22:45:47.473	 2021-07-11 01:34:07.382
0x50	 22:45:47.480	 2021-07-11 01:34:07.386
0x50	 22:45:47.484	 2021-07-11 01:34:07.390
0x50	 22:45:47.487	 2021-07-11 01:34:07.394
0x50	 22:45:47.491	 2021-07-11 01:34:07.398
0x50	 22:45:47.493	 2021-07-11 01:34:07.402
0x50	 22:45:47.499	 2021-07-11 01:34:07.406
0x50	 22:45:47.503	 2021-07-11 01:34:07.410
0x50	 22:45:47.507	 2021-07-11 01:34:07.414
0x50	 22:45:47.511	 2021-07-11 01:34:07.418
0x50	 22:45:47.513	 2021-07-11 01:34:07.422
0x50	 22:45:47.519	 2021-07-11 01:34:07.426
0x50	 22:45:47.523	 2021-07-11 01:34:07.430
0x50	 22:45:47.527	 2021-07-11 01:34:07.434
0x50	 22:45:47.528	 2021-07-11 01:34:07.438
0x50	 22:45:47.533	 2021-07-11 01:34:07.442
0x50	 22:45:47.539	 2021-07-11 01:34:07.446
0x50	 22:45:47.543	 2021-07-11 01:34:07.450
0x50	 22:45:47.547	 2021-07-11 01:34:07.454
0x50	 22:45:47.551	 2021-07-11 01:34:07.458
0x50	 22:45:47.553	 2021-07-11 01:34:07.462
0x50	 22:45:47.559	 2021-07-11 01:34:07.466
0x50	 22:45:47.563	 2021-07-11 01:34:07.470
0x50	 22:45:47.567	 2021-07-11 01:34:07.474
0x50	 22:45:47.572	 2021-07-11 01:34:07.478
0x50	 22:45:47.573	 2021-07-11 01:34:07.482
0x50	 22:45:47.579	 2021-07-11 01:34:07.486
0x50	 22:45:47.583	 2021-07-11 01:34:07.490
0x50	 22:45:47.587	 2021-07-11 01:34:07.494
0x50	 22:45:47.589	 2021-07-11 01:34:07.498
0x50	 22:45:47.593	 2021-07-11 01:34:07.502
0x50	 22:45:47.599	 2021-07-11 01:34:07.506
0x50	 22:45:47.603	 2021-07-11 01:34:07.510
0x50	 22:45:47.607	 2021-07-11 01:34:07.514
0x50	 22:45:47.611	 2021-07-11 01:34:07.518
0x50	 22:45:47.612	 2021-07-11 01:34:07.522
0x50	 22:45:47.619	 2021-07-11 01:34:07.526
0x50	 22:45:47.623	 2021-07-11 01:34:07.530
0x50	 22:45:47.627	 2021-07-11 01:34:07.534
0x50	 22:45:47.631	 2021-07-11 01:34:07.538
0x50	 22:45:47.653	 2021-07-11 01:34:07.542
0x50	 22:45:47.653	 2021-07-11 01:34:07.546
0x50	 22:45:47.653	 2021-07-11 01:34:07.550
0x50	 22:45:47.653	 2021-07-11 01:34:07.554
0x50	 22:45:47.653	 2021-07-11 01:34:07.558
0x50	 22:45:47.653	 2021-07-11 01:34:07.562
0x50	 22:45:47.659	 2021-07-11 01:34:07.566
0x50	 22:45:47.663	 2021-07-11 01:34:07.570
0x50	 22:45:47.667	 2021-07-11 01:34:07.574
0x50	 22:45:47.671	 2021-07-11 01:34:07.578
0x50	 22:45:47.673	 2021-07-11 01:34:07.582
0x50	 22:45:47.681	 2021-07-11 01:34:07.586
0x50	 22:45:47.683	 2021-07-11 01:34:07.590
0x50	 22:45:47.687	 2021-07-11 01:34:07.594
0x50	 22:45:47.691	 2021-07-11 01:34:07.598
0x50	 22:45:47.693	 2021-07-11 01:34:07.602
0x50	 22:45:47.699	 2021-07-11 01:34:07.606
0x50	 22:45:47.703	 2021-07-11 01:34:07.610
0x50	 22:45:47.707	 2021-07-11 01:34:07.614
0x50	 22:45:47.713	 2021-07-11 01:34:07.618
0x50	 22:45:47.713	 2021-07-11 01:34:07.622
0x50	 22:45:47.719	 2021-07-11 01:34:07.626
0x50	 22:45:47.723	 2021-07-11 01:34:07.630
0x50	 22:45:47.724	 2021-07-11 01:34:07.634
0x50	 22:45:47.731	 2021-07-11 01:34:07.638
0x50	 22:45:47.732	 2021-07-11 01:34:07.642
0x50	 22:45:47.739	 2021-07-11 01:34:07.646
0x50	 22:45:47.743	 2021-07-11 01:34:07.650
0x50	 22:45:47.747	 2021-07-11 01:34:07.654
0x50	 22:45:47.751	 2021-07-11 01:34:07.658
0x50	 22:45:47.753	 2021-07-11 01:34:07.662
0x50	 22:45:47.759	 2021-07-11 01:34:07.666
0x50	 22:45:47.763	 2021-07-11 01:34:07.670
0x50	 22:45:47.767	 2021-07-11 01:34:07.674
0x50	 22:45:47.771	 2021-07-11 01:34:07.678
0x50	 22:45:47.774	 2021-07-11 01:34:07.682
0x50	 22:45:47.779	 2021-07-11 01:34:07.686
0x50	 22:45:47.783	 2021-07-11 01:34:07.690
0x50	 22:45:47.785	 2021-07-11 01:34:07.694
0x50	 22:45:47.791	 2021-07-11 01:34:07.698
0x50	 22:45:47.793	 2021-07-11 01:34:07.702
0x50	 22:45:47.799	 2021-07-11 01:34:07.706
0x50	 22:45:47.803	 2021-07-11 01:34:07.710
0x50	 22:45:47.807	 2021-07-11 01:34:07.714
0x50	 22:45:47.811	 2021-07-11 01:34:07.718
0x50	 22:45:47.813	 2021-07-11 01:34:07.722
0x50	 22:45:47.821	 2021-07-11 01:34:07.726
0x50	 22:45:47.823	 2021-07-11 01:34:07.730
0x50	 22:45:47.828	 2021-07-11 01:34:07.734
0x50	 22:45:47.831	 2021-07-11 01:34:07.738
0x50	 22:45:47.833	 2021-07-11 01:34:07.742
0x50	 22:45:47.857	 2021-07-11 01:34:07.746
0x50	 22:45:47.857	 2021-07-11 01:34:07.750
0x50	 22:45:47.857	 2021-07-11 01:34:07.754
0x50	 22:45:47.857	 2021-07-11 01:34:07.758
0x50	 22:45:47.857	 2021-07-11 01:34:07.762
0x50	 22:45:47.859	 2021-07-11 01:34:07.766
0x50	 22:45:47.862	 2021-07-11 01:34:07.770
0x50	 22:45:47.868	 2021-07-11 01:34:07.774
0x50	 22:45:47.870	 2021-07-11 01:34:07.778
0x50	 22:45:47.872	 2021-07-11 01:34:07.782
0x50	 22:45:47.878	 2021-07-11 01:34:07.786
0x50	 22:45:47.882	 2021-07-11 01:34:07.790
0x50	 22:45:47.886	 2021-07-11 01:34:07.794
0x50	 22:45:47.890	 2021-07-11 01:34:07.798
0x50	 22:45:47.892	 2021-07-11 01:34:07.802
0x50	 22:45:47.898	 2021-07-11 01:34:07.806
0x50	 22:45:47.902	 2021-07-11 01:34:07.810
0x50	 22:45:47.904	 2021-07-11 01:34:07.814
0x50	 22:45:47.910	 2021-07-11 01:34:07.818
0x50	 22:45:47.912	 2021-07-11 01:34:07.822
0x50	 22:45:47.918	 2021-07-11 01:34:07.826
0x50	 22:45:47.920	 2021-07-11 01:34:07.830
0x50	 22:45:47.926	 2021-07-11 01:34:07.834
0x50	 22:45:47.930	 2021-07-11 01:34:07.838
0x50	 22:45:47.932	 2021-07-11 01:34:07.842
0x50	 22:45:47.938	 2021-07-11 01:34:07.846
0x50	 22:45:47.942	 2021-07-11 01:34:07.850
0x50	 22:45:47.947	 2021-07-11 01:34:07.854
0x50	 22:45:47.950	 2021-07-11 01:34:07.858
0x50	 22:45:47.952	 2021-07-11 01:34:07.862
0x50	 22:45:47.958	 2021-07-11 01:34:07.866
0x50	 22:45:47.962	 2021-07-11 01:34:07.870
0x50	 22:45:47.966	 2021-07-11 01:34:07.874
0x50	 22:45:47.970	 2021-07-11 01:34:07.878
0x50	 22:45:47.972	 2021-07-11 01:34:07.882
0x50	 22:45:47.979	 2021-07-11 01:34:07.886
0x50	 22:45:47.979	 2021-07-11 01:34:07.890
0x50	 22:45:47.987	 2021-07-11 01:34:07.894
0x50	 22:45:47.987	 2021-07-11 01:34:07.898
0x50	 22:45:47.992	 2021-07-11 01:34:07.902
0x50	 22:45:47.998	 2021-07-11 01:34:07.906
0x50	 22:45:48.002	 2021-07-11 01:34:07.910
0x50	 22:45:48.006	 2021-07-11 01:34:07.914
0x50	 22:45:48.010	 2021-07-11 01:34:07.918
0x50	 22:45:48.011	 2021-07-11 01:34:07.922
0x50	 22:45:48.018	 2021-07-11 01:34:07.926
0x50	 22:45:48.022	 2021-07-11 01:34:07.930
0x50	 22:45:48.027	 2021-07-11 01:34:07.934
0x50	 22:45:48.030	 2021-07-11 01:34:07.938
0x50	 22:45:48.031	 2021-07-11 01:34:07.942
0x50	 22:45:48.038	 2021-07-11 01:34:07.946
0x50	 22:45:48.068	 2021-07-11 01:34:07.950
0x50	 22:45:48.068	 2021-07-11 01:34:07.954
0x50	 22:45:48.068	 2021-07-11 01:34:07.958
0x50	 22:45:48.068	 2021-07-11 01:34:07.962
0x50	 22:45:48.068	 2021-07-11 01:34:07.966
0x50	 22:45:48.068	 2021-07-11 01:34:07.970
0x50	 22:45:48.068	 2021-07-11 01:34:07.974
0x50	 22:45:48.070	 2021-07-11 01:34:07.978
0x50	 22:45:48.071	 2021-07-11 01:34:07.982
0x50	 22:45:48.078	 2021-07-11 01:34:07.986
0x50	 22:45:48.082	 2021-07-11 01:34:07.990
0x50	 22:45:48.086	 2021-07-11 01:34:07.994
0x50	 22:45:48.090	 2021-07-11 01:34:07.998
0x50	 22:45:48.091	 2021-07-11 01:34:08.002
0x50	 22:45:48.098	 2021-07-11 01:34:08.006
0x50	 22:45:48.099	 2021-07-11 01:34:08.010
0x50	 22:45:48.106	 2021-07-11 01:34:08.014
0x50	 22:45:48.107	 2021-07-11 01:34:08.018
0x50	 22:45:48.111	 2021-07-11 01:34:08.022
0x50	 22:45:48.119	 2021-07-11 01:34:08.026
0x50	 22:45:48.122	 2021-07-11 01:34:08.030
0x50	 22:45:48.126	 2021-07-11 01:34:08.034
0x50	 22:45:48.130	 2021-07-11 01:34:08.038
0x50	 22:45:48.131	 2021-07-11 01:34:08.042
0x50	 22:45:48.138	 2021-07-11 01:34:08.046
0x50	 22:45:48.142	 2021-07-11 01:34:08.050
0x50	 22:45:48.147	 2021-07-11 01:34:08.054
0x50	 22:45:48.150	 2021-07-11 01:34:08.058
0x50	 22:45:48.152	 2021-07-11 01:34:08.062
0x50	 22:45:48.158	 2021-07-11 01:34:08.066
0x50	 22:45:48.159	 2021-07-11 01:34:08.070
0x50	 22:45:48.167	 2021-07-11 01:34:08.074
0x50	 22:45:48.167	 2021-07-11 01:34:08.078
0x50	 22:45:48.171	 2021-07-11 01:34:08.082
0x50	 22:45:48.178	 2021-07-11 01:34:08.086
0x50	 22:45:48.182	 2021-07-11 01:34:08.090
0x50	 22:45:48.186	 2021-07-11 01:34:08.094
0x50	 22:45:48.190	 2021-07-11 01:34:08.098
0x50	 22:45:48.191	 2021-07-11 01:34:08.102
0x50	 22:45:48.198	 2021-07-11 01:34:08.106
0x50	 22:45:48.202	 2021-07-11 01:34:08.110
0x50	 22:45:48.206	 2021-07-11 01:34:08.114
0x50	 22:45:48.210	 2021-07-11 01:34:08.118
0x50	 22:45:48.213	 2021-07-11 01:34:08.122
0x50	 22:45:48.218	 2021-07-11 01:34:08.126
0x50	 22:45:48.219	 2021-07-11 01:34:08.130
0x50	 22:45:48.229	 2021-07-11 01:34:08.134
0x50	 22:45:48.230	 2021-07-11 01:34:08.138
0x50	 22:45:48.233	 2021-07-11 01:34:08.142
0x50	 22:45:48.238	 2021-07-11 01:34:08.146
0x50	 22:45:48.242	 2021-07-11 01:34:08.150
0x50	 22:45:48.246	 2021-07-11 01:34:08.154
0x50	 22:45:48.250	 2021-07-11 01:34:08.158
0x50	 22:45:48.251	 2021-07-11 01:34:08.162
0x50	 22:45:48.258	 2021-07-11 01:34:08.166
0x50	 22:45:48.286	 2021-07-11 01:34:08.170
0x50	 22:45:48.286	 2021-07-11 01:34:08.174
0x50	 22:45:48.286	 2021-07-11 01:34:08.178
0x50	 22:45:48.286	 2021-07-11 01:34:08.182
0x50	 22:45:48.286	 2021-07-11 01:34:08.186
